sample_time,seconds,type,track,song_row,chain_row,phrase_row,instrument,frequency,volume
218711,4.556479,NOTE_OFF,5,0,0,0,0,0.000,0.0000
218711,4.556479,NOTE_OFF,6,0,0,0,0,0.000,0.0000
218711,4.556479,NOTE_OFF,7,0,0,0,0,0.000,0.0000
219679,4.576646,TICK,0,0,0,0,0,0.000,0.0000
219679,4.576646,NOTE_OFF,4,0,0,0,0,0.000,0.0000
219679,4.576646,NOTE_OFF,5,0,0,0,0,0.000,0.0000
219679,4.576646,NOTE_OFF,6,0,0,0,0,0.000,0.0000
219679,4.576646,NOTE_OFF,7,0,0,0,0,0.000,0.0000
220647,4.596813,TICK,0,0,0,0,0,0.000,0.0000
220647,4.596813,NOTE_ON,2,0,2,6,2,261.626,0.3780
220647,4.596813,NOTE_ON,3,0,2,6,0,155.563,0.7559
220647,4.596813,NOTE_OFF,4,0,0,0,0,0.000,0.0000
220647,4.596813,NOTE_OFF,5,0,0,0,0,0.000,0.0000
220647,4.596813,NOTE_OFF,6,0,0,0,0,0.000,0.0000
220647,4.596813,NOTE_OFF,7,0,0,0,0,0.000,0.0000
221614,4.616958,TICK,0,0,0,0,0,0.000,0.0000
221614,4.616958,NOTE_OFF,4,0,0,0,0,0.000,0.0000
221614,4.616958,NOTE_OFF,5,0,0,0,0,0.000,0.0000
221614,4.616958,NOTE_OFF,6,0,0,0,0,0.000,0.0000
221614,4.616958,NOTE_OFF,7,0,0,0,0,0.000,0.0000
222582,4.637125,TICK,0,0,0,0,0,0.000,0.0000
222582,4.637125,NOTE_OFF,2,0,2,6,0,0.000,0.0000
222582,4.637125,NOTE_OFF,4,0,0,0,0,0.000,0.0000
222582,4.637125,NOTE_OFF,5,0,0,0,0,0.000,0.0000
222582,4.637125,NOTE_OFF,6,0,0,0,0,0.000,0.0000
222582,4.637125,NOTE_OFF,7,0,0,0,0,0.000,0.0000
223550,4.657292,TICK,0,0,0,0,0,0.000,0.0000
223550,4.657292,NOTE_OFF,4,0,0,0,0,0.000,0.0000
223550,4.657292,NOTE_OFF,5,0,0,0,0,0.000,0.0000
223550,4.657292,NOTE_OFF,6,0,0,0,0,0.000,0.0000
223550,4.657292,NOTE_OFF,7,0,0,0,0,0.000,0.0000
224518,4.677458,TICK,0,0,0,0,0,0.000,0.0000
224518,4.677458,NOTE_OFF,4,0,0,0,0,0.000,0.0000
224518,4.677458,NOTE_OFF,5,0,0,0,0,0.000,0.0000
224518,4.677458,NOTE_OFF,6,0,0,0,0,0.000,0.0000
224518,4.677458,NOTE_OFF,7,0,0,0,0,0.000,0.0000
225485,4.697604,TICK,0,0,0,0,0,0.000,0.0000
225485,4.697604,NOTE_OFF,4,0,0,0,0,0.000,0.0000
225485,4.697604,NOTE_OFF,5,0,0,0,0,0.000,0.0000
225485,4.697604,NOTE_OFF,6,0,0,0,0,0.000,0.0000
225485,4.697604,NOTE_OFF,7,0,0,0,0,0.000,0.0000
226453,4.717771,TICK,0,0,0,0,0,0.000,0.0000
226453,4.717771,NOTE_OFF,4,0,0,0,0,0.000,0.0000
226453,4.717771,NOTE_OFF,5,0,0,0,0,0.000,0.0000
226453,4.717771,NOTE_OFF,6,0,0,0,0,0.000,0.0000
226453,4.717771,NOTE_OFF,7,0,0,0,0,0.000,0.0000
227421,4.737938,TICK,0,0,0,0,0,0.000,0.0000
227421,4.737938,NOTE_ON,1,0,2,7,1,261.626,0.3150
227421,4.737938,NOTE_OFF,4,0,0,0,0,0.000,0.0000
227421,4.737938,NOTE_OFF,5,0,0,0,0,0.000,0.0000
227421,4.737938,NOTE_OFF,6,0,0,0,0,0.000,0.0000
227421,4.737938,NOTE_OFF,7,0,0,0,0,0.000,0.0000
228389,4.758104,TICK,0,0,0,0,0,0.000,0.0000
228389,4.758104,NOTE_OFF,4,0,0,0,0,0.000,0.0000
228389,4.758104,NOTE_OFF,5,0,0,0,0,0.000,0.0000
228389,4.758104,NOTE_OFF,6,0,0,0,0,0.000,0.0000
228389,4.758104,NOTE_OFF,7,0,0,0,0,0.000,0.0000
229356,4.778250,TICK,0,0,0,0,0,0.000,0.0000
229356,4.778250,NOTE_OFF,4,0,0,0,0,0.000,0.0000
229356,4.778250,NOTE_OFF,5,0,0,0,0,0.000,0.0000
229356,4.778250,NOTE_OFF,6,0,0,0,0,0.000,0.0000
229356,4.778250,NOTE_OFF,7,0,0,0,0,0.000,0.0000
230324,4.798417,TICK,0,0,0,0,0,0.000,0.0000
230324,4.798417,NOTE_OFF,4,0,0,0,0,0.000,0.0000
230324,4.798417,NOTE_OFF,5,0,0,0,0,0.000,0.0000
230324,4.798417,NOTE_OFF,6,0,0,0,0,0.000,0.0000
230324,4.798417,NOTE_OFF,7,0,0,0,0,0.000,0.0000
231292,4.818583,TICK,0,0,0,0,0,0.000,0.0000
231292,4.818583,NOTE_OFF,4,0,0,0,0,0.000,0.0000
231292,4.818583,NOTE_OFF,5,0,0,0,0,0.000,0.0000
231292,4.818583,NOTE_OFF,6,0,0,0,0,0.000,0.0000
231292,4.818583,NOTE_OFF,7,0,0,0,0,0.000,0.0000
232260,4.838750,TICK,0,0,0,0,0,0.000,0.0000
232260,4.838750,NOTE_ON,0,0,2,8,0,261.626,0.8976
232260,4.838750,NOTE_ON,2,0,2,8,2,261.626,0.6299
232260,4.838750,NOTE_ON,3,0,2,8,0,77.782,0.8189
232260,4.838750,NOTE_OFF,4,0,0,0,0,0.000,0.0000
232260,4.838750,NOTE_OFF,5,0,0,0,0,0.000,0.0000
232260,4.838750,NOTE_OFF,6,0,0,0,0,0.000,0.0000
232260,4.838750,NOTE_OFF,7,0,0,0,0,0.000,0.0000
233227,4.858896,TICK,0,0,0,0,0,0.000,0.0000
233227,4.858896,NOTE_OFF,4,0,0,0,0,0.000,0.0000
233227,4.858896,NOTE_OFF,5,0,0,0,0,0.000,0.0000
233227,4.858896,NOTE_OFF,6,0,0,0,0,0.000,0.0000
233227,4.858896,NOTE_OFF,7,0,0,0,0,0.000,0.0000
234195,4.879062,TICK,0,0,0,0,0,0.000,0.0000
234195,4.879062,NOTE_OFF,2,0,2,8,0,0.000,0.0000
234195,4.879062,NOTE_OFF,4,0,0,0,0,0.000,0.0000
234195,4.879062,NOTE_OFF,5,0,0,0,0,0.000,0.0000
234195,4.879062,NOTE_OFF,6,0,0,0,0,0.000,0.0000
234195,4.879062,NOTE_OFF,7,0,0,0,0,0.000,0.0000
235163,4.899229,TICK,0,0,0,0,0,0.000,0.0000
235163,4.899229,NOTE_OFF,4,0,0,0,0,0.000,0.0000
235163,4.899229,NOTE_OFF,5,0,0,0,0,0.000,0.0000
235163,4.899229,NOTE_OFF,6,0,0,0,0,0.000,0.0000
235163,4.899229,NOTE_OFF,7,0,0,0,0,0.000,0.0000
236131,4.919396,TICK,0,0,0,0,0,0.000,0.0000
236131,4.919396,NOTE_OFF,4,0,0,0,0,0.000,0.0000
236131,4.919396,NOTE_OFF,5,0,0,0,0,0.000,0.0000
236131,4.919396,NOTE_OFF,6,0,0,0,0,0.000,0.0000
236131,4.919396,NOTE_OFF,7,0,0,0,0,0.000,0.0000
237098,4.939542,TICK,0,0,0,0,0,0.000,0.0000
237098,4.939542,NOTE_OFF,4,0,0,0,0,0.000,0.0000
237098,4.939542,NOTE_OFF,5,0,0,0,0,0.000,0.0000
237098,4.939542,NOTE_OFF,6,0,0,0,0,0.000,0.0000
237098,4.939542,NOTE_OFF,7,0,0,0,0,0.000,0.0000
238066,4.959708,TICK,0,0,0,0,0,0.000,0.0000
238066,4.959708,NOTE_OFF,4,0,0,0,0,0.000,0.0000
238066,4.959708,NOTE_OFF,5,0,0,0,0,0.000,0.0000
238066,4.959708,NOTE_OFF,6,0,0,0,0,0.000,0.0000
238066,4.959708,NOTE_OFF,7,0,0,0,0,0.000,0.0000
239034,4.979875,TICK,0,0,0,0,0,0.000,0.0000
239034,4.979875,NOTE_OFF,4,0,0,0,0,0.000,0.0000
239034,4.979875,NOTE_OFF,5,0,0,0,0,0.000,0.0000
239034,4.979875,NOTE_OFF,6,0,0,0,0,0.000,0.0000
239034,4.979875,NOTE_OFF,7,0,0,0,0,0.000,0.0000
240002,5.000042,TICK,0,0,0,0,0,0.000,0.0000
240002,5.000042,NOTE_OFF,4,0,0,0,0,0.000,0.0000
240002,5.000042,NOTE_OFF,5,0,0,0,0,0.000,0.0000
240002,5.000042,NOTE_OFF,6,0,0,0,0,0.000,0.0000
240002,5.000042,NOTE_OFF,7,0,0,0,0,0.000,0.0000
240969,5.020187,TICK,0,0,0,0,0,0.000,0.0000
240969,5.020187,NOTE_OFF,4,0,0,0,0,0.000,0.0000
240969,5.020187,NOTE_OFF,5,0,0,0,0,0.000,0.0000
240969,5.020187,NOTE_OFF,6,0,0,0,0,0.000,0.0000
240969,5.020187,NOTE_OFF,7,0,0,0,0,0.000,0.0000
241937,5.040354,TICK,0,0,0,0,0,0.000,0.0000
241937,5.040354,NOTE_OFF,4,0,0,0,0,0.000,0.0000
241937,5.040354,NOTE_OFF,5,0,0,0,0,0.000,0.0000
241937,5.040354,NOTE_OFF,6,0,0,0,0,0.000,0.0000
241937,5.040354,NOTE_OFF,7,0,0,0,0,0.000,0.0000
242905,5.060521,TICK,0,0,0,0,0,0.000,0.0000
242905,5.060521,NOTE_OFF,4,0,0,0,0,0.000,0.0000
242905,5.060521,NOTE_OFF,5,0,0,0,0,0.000,0.0000
242905,5.060521,NOTE_OFF,6,0,0,0,0,0.000,0.0000
242905,5.060521,NOTE_OFF,7,0,0,0,0,0.000,0.0000
243872,5.080667,TICK,0,0,0,0,0,0.000,0.0000
243872,5.080667,NOTE_ON,2,0,2,10,2,261.626,0.3780
243872,5.080667,NOTE_OFF,4,0,0,0,0,0.000,0.0000
243872,5.080667,NOTE_OFF,5,0,0,0,0,0.000,0.0000
243872,5.080667,NOTE_OFF,6,0,0,0,0,0.000,0.0000
243872,5.080667,NOTE_OFF,7,0,0,0,0,0.000,0.0000
244840,5.100833,TICK,0,0,0,0,0,0.000,0.0000
244840,5.100833,NOTE_OFF,4,0,0,0,0,0.000,0.0000
244840,5.100833,NOTE_OFF,5,0,0,0,0,0.000,0.0000
244840,5.100833,NOTE_OFF,6,0,0,0,0,0.000,0.0000
244840,5.100833,NOTE_OFF,7,0,0,0,0,0.000,0.0000
245808,5.121000,TICK,0,0,0,0,0,0.000,0.0000
245808,5.121000,NOTE_OFF,2,0,2,10,0,0.000,0.0000
245808,5.121000,NOTE_OFF,4,0,0,0,0,0.000,0.0000
245808,5.121000,NOTE_OFF,5,0,0,0,0,0.000,0.0000
245808,5.121000,NOTE_OFF,6,0,0,0,0,0.000,0.0000
245808,5.121000,NOTE_OFF,7,0,0,0,0,0.000,0.0000
246776,5.141167,TICK,0,0,0,0,0,0.000,0.0000
246776,5.141167,NOTE_OFF,4,0,0,0,0,0.000,0.0000
246776,5.141167,NOTE_OFF,5,0,0,0,0,0.000,0.0000
246776,5.141167,NOTE_OFF,6,0,0,0,0,0.000,0.0000
246776,5.141167,NOTE_OFF,7,0,0,0,0,0.000,0.0000
247743,5.161313,TICK,0,0,0,0,0,0.000,0.0000
247743,5.161313,NOTE_OFF,4,0,0,0,0,0.000,0.0000
247743,5.161313,NOTE_OFF,5,0,0,0,0,0.000,0.0000
247743,5.161313,NOTE_OFF,6,0,0,0,0,0.000,0.0000
247743,5.161313,NOTE_OFF,7,0,0,0,0,0.000,0.0000
248711,5.181479,TICK,0,0,0,0,0,0.000,0.0000
248711,5.181479,NOTE_OFF,4,0,0,0,0,0.000,0.0000
248711,5.181479,NOTE_OFF,5,0,0,0,0,0.000,0.0000
248711,5.181479,NOTE_OFF,6,0,0,0,0,0.000,0.0000
248711,5.181479,NOTE_OFF,7,0,0,0,0,0.000,0.0000
249679,5.201646,TICK,0,0,0,0,0,0.000,0.0000
249679,5.201646,NOTE_OFF,4,0,0,0,0,0.000,0.0000
249679,5.201646,NOTE_OFF,5,0,0,0,0,0.000,0.0000
249679,5.201646,NOTE_OFF,6,0,0,0,0,0.000,0.0000
249679,5.201646,NOTE_OFF,7,0,0,0,0,0.000,0.0000
250647,5.221813,TICK,0,0,0,0,0,0.000,0.0000
250647,5.221813,NOTE_ON,3,0,2,11,0,97.999,0.6929
250647,5.221813,NOTE_OFF,4,0,0,0,0,0.000,0.0000
250647,5.221813,NOTE_OFF,5,0,0,0,0,0.000,0.0000
250647,5.221813,NOTE_OFF,6,0,0,0,0,0.000,0.0000
250647,5.221813,NOTE_OFF,7,0,0,0,0,0.000,0.0000
251614,5.241958,TICK,0,0,0,0,0,0.000,0.0000
251614,5.241958,NOTE_OFF,4,0,0,0,0,0.000,0.0000
251614,5.241958,NOTE_OFF,5,0,0,0,0,0.000,0.0000
251614,5.241958,NOTE_OFF,6,0,0,0,0,0.000,0.0000
251614,5.241958,NOTE_OFF,7,0,0,0,0,0.000,0.0000
252582,5.262125,TICK,0,0,0,0,0,0.000,0.0000
252582,5.262125,NOTE_OFF,4,0,0,0,0,0.000,0.0000
252582,5.262125,NOTE_OFF,5,0,0,0,0,0.000,0.0000
252582,5.262125,NOTE_OFF,6,0,0,0,0,0.000,0.0000
252582,5.262125,NOTE_OFF,7,0,0,0,0,0.000,0.0000
253550,5.282292,TICK,0,0,0,0,0,0.000,0.0000
253550,5.282292,NOTE_OFF,4,0,0,0,0,0.000,0.0000
253550,5.282292,NOTE_OFF,5,0,0,0,0,0.000,0.0000
253550,5.282292,NOTE_OFF,6,0,0,0,0,0.000,0.0000
253550,5.282292,NOTE_OFF,7,0,0,0,0,0.000,0.0000
254518,5.302458,TICK,0,0,0,0,0,0.000,0.0000
254518,5.302458,NOTE_OFF,4,0,0,0,0,0.000,0.0000
254518,5.302458,NOTE_OFF,5,0,0,0,0,0.000,0.0000
254518,5.302458,NOTE_OFF,6,0,0,0,0,0.000,0.0000
254518,5.302458,NOTE_OFF,7,0,0,0,0,0.000,0.0000
255485,5.322604,TICK,0,0,0,0,0,0.000,0.0000
255485,5.322604,NOTE_ON,0,0,2,12,0,261.626,0.8976
255485,5.322604,NOTE_ON,1,0,2,12,1,261.626,0.9449
255485,5.322604,NOTE_ON,2,0,2,12,2,261.626,0.6299
255485,5.322604,NOTE_OFF,4,0,0,0,0,0.000,0.0000
255485,5.322604,NOTE_OFF,5,0,0,0,0,0.000,0.0000
255485,5.322604,NOTE_OFF,6,0,0,0,0,0.000,0.0000
255485,5.322604,NOTE_OFF,7,0,0,0,0,0.000,0.0000
256453,5.342771,TICK,0,0,0,0,0,0.000,0.0000
256453,5.342771,NOTE_OFF,4,0,0,0,0,0.000,0.0000
256453,5.342771,NOTE_OFF,5,0,0,0,0,0.000,0.0000
256453,5.342771,NOTE_OFF,6,0,0,0,0,0.000,0.0000
256453,5.342771,NOTE_OFF,7,0,0,0,0,0.000,0.0000
257421,5.362938,TICK,0,0,0,0,0,0.000,0.0000
257421,5.362938,NOTE_OFF,2,0,2,12,0,0.000,0.0000
257421,5.362938,NOTE_OFF,4,0,0,0,0,0.000,0.0000
257421,5.362938,NOTE_OFF,5,0,0,0,0,0.000,0.0000
257421,5.362938,NOTE_OFF,6,0,0,0,0,0.000,0.0000
257421,5.362938,NOTE_OFF,7,0,0,0,0,0.000,0.0000
258389,5.383104,TICK,0,0,0,0,0,0.000,0.0000
258389,5.383104,NOTE_OFF,4,0,0,0,0,0.000,0.0000
258389,5.383104,NOTE_OFF,5,0,0,0,0,0.000,0.0000
258389,5.383104,NOTE_OFF,6,0,0,0,0,0.000,0.0000
258389,5.383104,NOTE_OFF,7,0,0,0,0,0.000,0.0000
259356,5.403250,TICK,0,0,0,0,0,0.000,0.0000
259356,5.403250,NOTE_OFF,4,0,0,0,0,0.000,0.0000
259356,5.403250,NOTE_OFF,5,0,0,0,0,0.000,0.0000
259356,5.403250,NOTE_OFF,6,0,0,0,0,0.000,0.0000
259356,5.403250,NOTE_OFF,7,0,0,0,0,0.000,0.0000
260324,5.423417,TICK,0,0,0,0,0,0.000,0.0000
260324,5.423417,NOTE_OFF,4,0,0,0,0,0.000,0.0000
260324,5.423417,NOTE_OFF,5,0,0,0,0,0.000,0.0000
260324,5.423417,NOTE_OFF,6,0,0,0,0,0.000,0.0000
260324,5.423417,NOTE_OFF,7,0,0,0,0,0.000,0.0000
261292,5.443583,TICK,0,0,0,0,0,0.000,0.0000
261292,5.443583,NOTE_OFF,4,0,0,0,0,0.000,0.0000
261292,5.443583,NOTE_OFF,5,0,0,0,0,0.000,0.0000
261292,5.443583,NOTE_OFF,6,0,0,0,0,0.000,0.0000
261292,5.443583,NOTE_OFF,7,0,0,0,0,0.000,0.0000
262260,5.463750,TICK,0,0,0,0,0,0.000,0.0000
262260,5.463750,NOTE_OFF,4,0,0,0,0,0.000,0.0000
262260,5.463750,NOTE_OFF,5,0,0,0,0,0.000,0.0000
262260,5.463750,NOTE_OFF,6,0,0,0,0,0.000,0.0000
262260,5.463750,NOTE_OFF,7,0,0,0,0,0.000,0.0000
263227,5.483896,TICK,0,0,0,0,0,0.000,0.0000
263227,5.483896,NOTE_OFF,4,0,0,0,0,0.000,0.0000
263227,5.483896,NOTE_OFF,5,0,0,0,0,0.000,0.0000
263227,5.483896,NOTE_OFF,6,0,0,0,0,0.000,0.0000
263227,5.483896,NOTE_OFF,7,0,0,0,0,0.000,0.0000
264195,5.504062,TICK,0,0,0,0,0,0.000,0.0000
264195,5.504062,NOTE_OFF,4,0,0,0,0,0.000,0.0000
264195,5.504062,NOTE_OFF,5,0,0,0,0,0.000,0.0000
264195,5.504062,NOTE_OFF,6,0,0,0,0,0.000,0.0000
264195,5.504062,NOTE_OFF,7,0,0,0,0,0.000,0.0000
265163,5.524229,TICK,0,0,0,0,0,0.000,0.0000
265163,5.524229,NOTE_OFF,4,0,0,0,0,0.000,0.0000
265163,5.524229,NOTE_OFF,5,0,0,0,0,0.000,0.0000
265163,5.524229,NOTE_OFF,6,0,0,0,0,0.000,0.0000
265163,5.524229,NOTE_OFF,7,0,0,0,0,0.000,0.0000
266131,5.544396,TICK,0,0,0,0,0,0.000,0.0000
266131,5.544396,NOTE_OFF,4,0,0,0,0,0.000,0.0000
266131,5.544396,NOTE_OFF,5,0,0,0,0,0.000,0.0000
266131,5.544396,NOTE_OFF,6,0,0,0,0,0.000,0.0000
266131,5.544396,NOTE_OFF,7,0,0,0,0,0.000,0.0000
267098,5.564542,TICK,0,0,0,0,0,0.000,0.0000
267098,5.564542,NOTE_ON,0,0,2,14,0,261.626,0.5669
267098,5.564542,NOTE_ON,2,0,2,14,2,261.626,0.3780
267098,5.564542,NOTE_ON,3,0,2,14,0,116.541,0.7559
267098,5.564542,NOTE_OFF,4,0,0,0,0,0.000,0.0000
267098,5.564542,NOTE_OFF,5,0,0,0,0,0.000,0.0000
267098,5.564542,NOTE_OFF,6,0,0,0,0,0.000,0.0000
267098,5.564542,NOTE_OFF,7,0,0,0,0,0.000,0.0000
268066,5.584708,TICK,0,0,0,0,0,0.000,0.0000
268066,5.584708,NOTE_OFF,4,0,0,0,0,0.000,0.0000
268066,5.584708,NOTE_OFF,5,0,0,0,0,0.000,0.0000
268066,5.584708,NOTE_OFF,6,0,0,0,0,0.000,0.0000
268066,5.584708,NOTE_OFF,7,0,0,0,0,0.000,0.0000
269034,5.604875,TICK,0,0,0,0,0,0.000,0.0000
269034,5.604875,NOTE_OFF,2,0,2,14,0,0.000,0.0000
269034,5.604875,NOTE_OFF,4,0,0,0,0,0.000,0.0000
269034,5.604875,NOTE_OFF,5,0,0,0,0,0.000,0.0000
269034,5.604875,NOTE_OFF,6,0,0,0,0,0.000,0.0000
269034,5.604875,NOTE_OFF,7,0,0,0,0,0.000,0.0000
270002,5.625042,TICK,0,0,0,0,0,0.000,0.0000
270002,5.625042,NOTE_OFF,4,0,0,0,0,0.000,0.0000
270002,5.625042,NOTE_OFF,5,0,0,0,0,0.000,0.0000
270002,5.625042,NOTE_OFF,6,0,0,0,0,0.000,0.0000
270002,5.625042,NOTE_OFF,7,0,0,0,0,0.000,0.0000
270969,5.645187,TICK,0,0,0,0,0,0.000,0.0000
270969,5.645187,NOTE_OFF,4,0,0,0,0,0.000,0.0000
270969,5.645187,NOTE_OFF,5,0,0,0,0,0.000,0.0000
270969,5.645187,NOTE_OFF,6,0,0,0,0,0.000,0.0000
270969,5.645187,NOTE_OFF,7,0,0,0,0,0.000,0.0000
271937,5.665354,TICK,0,0,0,0,0,0.000,0.0000
271937,5.665354,NOTE_OFF,4,0,0,0,0,0.000,0.0000
271937,5.665354,NOTE_OFF,5,0,0,0,0,0.000,0.0000
271937,5.665354,NOTE_OFF,6,0,0,0,0,0.000,0.0000
271937,5.665354,NOTE_OFF,7,0,0,0,0,0.000,0.0000
272905,5.685521,TICK,0,0,0,0,0,0.000,0.0000
272905,5.685521,NOTE_OFF,4,0,0,0,0,0.000,0.0000
272905,5.685521,NOTE_OFF,5,0,0,0,0,0.000,0.0000
272905,5.685521,NOTE_OFF,6,0,0,0,0,0.000,0.0000
272905,5.685521,NOTE_OFF,7,0,0,0,0,0.000,0.0000
273872,5.705667,TICK,0,0,0,0,0,0.000,0.0000
273872,5.705667,NOTE_OFF,4,0,0,0,0,0.000,0.0000
273872,5.705667,NOTE_OFF,5,0,0,0,0,0.000,0.0000
273872,5.705667,NOTE_OFF,6,0,0,0,0,0.000,0.0000
273872,5.705667,NOTE_OFF,7,0,0,0,0,0.000,0.0000
274840,5.725833,TICK,0,0,0,0,0,0.000,0.0000
274840,5.725833,NOTE_OFF,4,0,0,0,0,0.000,0.0000
274840,5.725833,NOTE_OFF,5,0,0,0,0,0.000,0.0000
274840,5.725833,NOTE_OFF,6,0,0,0,0,0.000,0.0000
274840,5.725833,NOTE_OFF,7,0,0,0,0,0.000,0.0000
275808,5.746000,TICK,0,0,0,0,0,0.000,0.0000
275808,5.746000,NOTE_OFF,4,0,0,0,0,0.000,0.0000
275808,5.746000,NOTE_OFF,5,0,0,0,0,0.000,0.0000
275808,5.746000,NOTE_OFF,6,0,0,0,0,0.000,0.0000
275808,5.746000,NOTE_OFF,7,0,0,0,0,0.000,0.0000
276776,5.766167,TICK,0,0,0,0,0,0.000,0.0000
276776,5.766167,NOTE_ON,1,0,2,15,1,261.626,0.3780
276776,5.766167,NOTE_OFF,4,0,0,0,0,0.000,0.0000
276776,5.766167,NOTE_OFF,5,0,0,0,0,0.000,0.0000
276776,5.766167,NOTE_OFF,6,0,0,0,0,0.000,0.0000
276776,5.766167,NOTE_OFF,7,0,0,0,0,0.000,0.0000
277743,5.786313,TICK,0,0,0,0,0,0.000,0.0000
277743,5.786313,NOTE_OFF,4,0,0,0,0,0.000,0.0000
277743,5.786313,NOTE_OFF,5,0,0,0,0,0.000,0.0000
277743,5.786313,NOTE_OFF,6,0,0,0,0,0.000,0.0000
277743,5.786313,NOTE_OFF,7,0,0,0,0,0.000,0.0000
278711,5.806479,TICK,0,0,0,0,0,0.000,0.0000
278711,5.806479,NOTE_ON,0,0,3,0,0,261.626,1.0000
278711,5.806479,NOTE_ON,2,0,3,0,2,261.626,0.6457
278711,5.806479,NOTE_ON,3,0,3,0,0,116.541,0.8819
278711,5.806479,NOTE_OFF,4,0,0,0,0,0.000,0.0000
278711,5.806479,NOTE_OFF,5,0,0,0,0,0.000,0.0000
278711,5.806479,NOTE_OFF,6,0,0,0,0,0.000,0.0000
278711,5.806479,NOTE_OFF,7,0,0,0,0,0.000,0.0000
279679,5.826646,TICK,0,0,0,0,0,0.000,0.0000
279679,5.826646,NOTE_OFF,2,0,3,0,0,0.000,0.0000
279679,5.826646,NOTE_OFF,4,0,0,0,0,0.000,0.0000
279679,5.826646,NOTE_OFF,5,0,0,0,0,0.000,0.0000
279679,5.826646,NOTE_OFF,6,0,0,0,0,0.000,0.0000
279679,5.826646,NOTE_OFF,7,0,0,0,0,0.000,0.0000
280647,5.846813,TICK,0,0,0,0,0,0.000,0.0000
280647,5.846813,NOTE_OFF,4,0,0,0,0,0.000,0.0000
280647,5.846813,NOTE_OFF,5,0,0,0,0,0.000,0.0000
280647,5.846813,NOTE_OFF,6,0,0,0,0,0.000,0.0000
280647,5.846813,NOTE_OFF,7,0,0,0,0,0.000,0.0000
281614,5.866958,TICK,0,0,0,0,0,0.000,0.0000
281614,5.866958,NOTE_OFF,4,0,0,0,0,0.000,0.0000
281614,5.866958,NOTE_OFF,5,0,0,0,0,0.000,0.0000
281614,5.866958,NOTE_OFF,6,0,0,0,0,0.000,0.0000
281614,5.866958,NOTE_OFF,7,0,0,0,0,0.000,0.0000
282582,5.887125,TICK,0,0,0,0,0,0.000,0.0000
282582,5.887125,NOTE_OFF,4,0,0,0,0,0.000,0.0000
282582,5.887125,NOTE_OFF,5,0,0,0,0,0.000,0.0000
282582,5.887125,NOTE_OFF,6,0,0,0,0,0.000,0.0000
282582,5.887125,NOTE_OFF,7,0,0,0,0,0.000,0.0000
283550,5.907292,TICK,0,0,0,0,0,0.000,0.0000
283550,5.907292,NOTE_OFF,4,0,0,0,0,0.000,0.0000
283550,5.907292,NOTE_OFF,5,0,0,0,0,0.000,0.0000
283550,5.907292,NOTE_OFF,6,0,0,0,0,0.000,0.0000
283550,5.907292,NOTE_OFF,7,0,0,0,0,0.000,0.0000
284518,5.927458,TICK,0,0,0,0,0,0.000,0.0000
284518,5.927458,NOTE_OFF,4,0,0,0,0,0.000,0.0000
284518,5.927458,NOTE_OFF,5,0,0,0,0,0.000,0.0000
284518,5.927458,NOTE_OFF,6,0,0,0,0,0.000,0.0000
284518,5.927458,NOTE_OFF,7,0,0,0,0,0.000,0.0000
285485,5.947604,TICK,0,0,0,0,0,0.000,0.0000
285485,5.947604,NOTE_ON,2,0,3,1,2,261.626,0.2677
285485,5.947604,NOTE_OFF,4,0,0,0,0,0.000,0.0000
285485,5.947604,NOTE_OFF,5,0,0,0,0,0.000,0.0000
285485,5.947604,NOTE_OFF,6,0,0,0,0,0.000,0.0000
285485,5.947604,NOTE_OFF,7,0,0,0,0,0.000,0.0000
286453,5.967771,TICK,0,0,0,0,0,0.000,0.0000
286453,5.967771,NOTE_OFF,2,0,3,1,0,0.000,0.0000
286453,5.967771,NOTE_OFF,4,0,0,0,0,0.000,0.0000
286453,5.967771,NOTE_OFF,5,0,0,0,0,0.000,0.0000
286453,5.967771,NOTE_OFF,6,0,0,0,0,0.000,0.0000
286453,5.967771,NOTE_OFF,7,0,0,0,0,0.000,0.0000
287421,5.987938,TICK,0,0,0,0,0,0.000,0.0000
287421,5.987938,NOTE_OFF,4,0,0,0,0,0.000,0.0000
287421,5.987938,NOTE_OFF,5,0,0,0,0,0.000,0.0000
287421,5.987938,NOTE_OFF,6,0,0,0,0,0.000,0.0000
287421,5.987938,NOTE_OFF,7,0,0,0,0,0.000,0.0000
288389,6.008104,TICK,0,0,0,0,0,0.000,0.0000
288389,6.008104,NOTE_OFF,4,0,0,0,0,0.000,0.0000
288389,6.008104,NOTE_OFF,5,0,0,0,0,0.000,0.0000
288389,6.008104,NOTE_OFF,6,0,0,0,0,0.000,0.0000
288389,6.008104,NOTE_OFF,7,0,0,0,0,0.000,0.0000
289356,6.028250,TICK,0,0,0,0,0,0.000,0.0000
289356,6.028250,NOTE_OFF,4,0,0,0,0,0.000,0.0000
289356,6.028250,NOTE_OFF,5,0,0,0,0,0.000,0.0000
289356,6.028250,NOTE_OFF,6,0,0,0,0,0.000,0.0000
289356,6.028250,NOTE_OFF,7,0,0,0,0,0.000,0.0000
290324,6.048417,TICK,0,0,0,0,0,0.000,0.0000
290324,6.048417,NOTE_ON,2,0,3,2,2,261.626,0.4094
290324,6.048417,NOTE_OFF,4,0,0,0,0,0.000,0.0000
290324,6.048417,NOTE_OFF,5,0,0,0,0,0.000,0.0000
